Number Index,Player,Year,MONTH,GP,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,PLUS_MINUS
1481,Malik Beasley,2016,March,1,2.6,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,3.4,0,0,0.0
1481,Malik Beasley,2016,April,3,24.9,11.0,4.7,9.7,0.483,1.0,3.7,0.273,0.7,0.7,1.0,1.0,1.7,2.7,1.7,1.0,1.0,0.0,1.3,18.7,0,0,9.7
1482,Michael Beasley,2016,October,3,14.7,4.3,2.0,4.0,0.5,0.0,0.7,0.0,0.3,1.3,0.25,0.3,0.7,1.0,1.0,1.0,1.0,0.0,1.7,9.0,0,0,-7.3
1482,Michael Beasley,2016,November,13,15.5,9.9,4.2,8.1,0.514,0.4,0.8,0.5,1.2,1.6,0.762,0.8,3.0,3.8,0.8,1.0,0.3,0.2,1.5,16.1,1,0,3.5
1482,Michael Beasley,2016,December,10,17.6,7.5,3.1,6.4,0.484,0.2,0.5,0.4,1.1,1.5,0.733,0.8,3.4,4.2,1.3,1.3,0.5,0.7,2.0,16.8,0,0,-0.4
1482,Michael Beasley,2016,January,13,16.7,9.6,3.6,6.7,0.54,0.5,0.8,0.6,1.9,2.2,0.862,0.5,3.0,3.5,1.1,1.5,0.5,0.5,1.6,17.0,0,0,-3.9
1482,Michael Beasley,2016,February,11,19.6,12.9,5.5,8.8,0.619,0.3,1.0,0.273,1.7,2.7,0.633,0.7,2.6,3.4,0.9,1.4,0.5,0.6,1.5,20.2,0,0,2.7
1482,Michael Beasley,2016,March,1,7.1,7.0,3.0,4.0,0.75,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,4.0,0.0,0.0,1.0,0.0,1.0,14.8,0,0,-6.0
1482,Michael Beasley,2016,April,5,14.4,7.4,3.0,7.4,0.405,0.4,1.0,0.4,1.0,1.0,1.0,0.6,1.6,2.2,0.6,0.6,0.6,0.8,1.6,14.5,0,0,-6.8
1483,Marco Belinelli,2016,October,3,26.1,8.0,2.7,7.7,0.348,0.7,2.7,0.25,2.0,2.0,1.0,0.0,2.0,2.0,1.3,0.0,0.7,0.0,2.0,14.4,0,0,5.3
1483,Marco Belinelli,2016,November,15,25.4,10.7,3.7,8.5,0.43,2.0,4.2,0.476,1.3,1.6,0.833,0.2,2.8,3.0,2.1,0.9,0.8,0.3,1.3,19.7,1,0,-1.5
1483,Marco Belinelli,2016,December,12,24.8,12.3,4.5,8.8,0.514,1.8,3.8,0.457,1.5,1.8,0.857,0.3,2.0,2.3,1.4,0.8,0.3,0.1,1.4,17.5,0,0,0.6
1483,Marco Belinelli,2016,January,14,23.2,9.9,3.2,8.1,0.395,1.0,3.9,0.255,2.4,2.7,0.895,0.1,2.1,2.2,2.1,1.1,0.9,0.1,1.3,17.3,0,0,-1.4
1483,Marco Belinelli,2016,February,11,24.1,10.6,3.8,9.0,0.424,1.4,4.5,0.306,1.6,1.8,0.9,0.4,2.7,3.1,2.4,1.4,0.4,0.2,1.0,18.2,0,0,3.8
1483,Marco Belinelli,2016,March,16,23.9,10.7,3.3,8.1,0.403,1.1,3.4,0.333,3.1,3.4,0.907,0.2,1.5,1.7,2.2,0.8,0.5,0.1,1.0,16.9,0,0,1.2
1483,Marco Belinelli,2016,April,3,16.7,7.7,2.7,5.7,0.471,0.7,2.7,0.25,1.7,1.7,1.0,0.0,2.7,2.7,1.7,1.3,0.7,0.0,1.0,14.0,0,0,0.3
1484,DeAndre' Bembry,2016,October,2,4.3,2.0,1.0,2.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,1.5,0.0,0.0,0.0,0.0,0.0,3.8,0,0,4.5
1484,DeAndre' Bembry,2016,November,5,5.4,1.0,0.4,1.6,0.25,0.0,0.4,0.0,0.2,0.4,0.5,0.2,0.2,0.4,0.4,0.4,0.2,0.0,0.0,2.3,0,0,1.0
1484,DeAndre' Bembry,2016,December,4,11.1,4.0,1.8,3.0,0.583,0.0,0.3,0.0,0.5,1.0,0.5,0.5,1.3,1.8,0.3,1.0,0.3,0.0,1.3,6.2,0,0,-6.0
1484,DeAndre' Bembry,2016,January,7,8.1,2.4,1.0,2.1,0.467,0.0,0.3,0.0,0.4,1.0,0.429,0.1,1.3,1.4,0.6,0.0,0.0,0.0,0.3,5.0,0,0,-2.3
1484,DeAndre' Bembry,2016,February,11,13.6,3.6,1.8,3.5,0.513,0.0,0.5,0.0,0.0,0.1,0.0,0.4,1.5,1.8,1.2,0.4,0.3,0.3,0.8,8.9,0,0,-2.2
1484,DeAndre' Bembry,2016,March,5,5.8,0.8,0.4,1.8,0.222,0.0,0.6,0.0,0.0,0.4,0.0,0.6,0.4,1.0,0.6,0.2,0.2,0.2,0.0,3.9,0,0,-3.0
1484,DeAndre' Bembry,2016,April,4,13.9,3.8,1.8,2.8,0.636,0.3,0.8,0.333,0.0,0.0,0.0,0.5,2.5,3.0,1.3,1.3,0.5,0.3,1.3,10.2,0,0,4.5
1485,Dragan Bender,2016,October,4,7.4,2.5,1.0,2.3,0.444,0.5,1.3,0.4,0.0,0.0,0.0,0.3,0.8,1.0,0.5,0.0,0.5,0.3,0.5,6.7,0,0,1.0
1485,Dragan Bender,2016,November,10,11.3,2.8,1.1,3.1,0.355,0.6,1.8,0.333,0.0,0.3,0.0,0.2,1.1,1.3,0.2,0.9,0.0,0.5,1.4,5.3,0,0,2.2
1485,Dragan Bender,2016,December,13,14.9,4.0,1.5,3.5,0.435,0.8,2.5,0.333,0.1,0.2,0.333,0.3,2.6,2.9,0.5,0.7,0.5,0.6,1.7,10.7,1,0,-1.4
1485,Dragan Bender,2016,January,10,13.2,2.6,0.9,3.2,0.281,0.6,2.2,0.273,0.2,0.2,1.0,0.6,1.6,2.2,0.5,0.9,0.1,0.5,2.1,6.9,0,0,-0.8
1485,Dragan Bender,2016,February,1,13.5,5.0,2.0,6.0,0.333,1.0,3.0,0.333,0.0,0.0,0.0,3.0,2.0,5.0,2.0,0.0,0.0,0.0,1.0,14.0,0,0,1.0
1485,Dragan Bender,2016,April,5,18.4,5.0,2.2,7.4,0.297,0.4,4.0,0.1,0.2,0.6,0.333,1.4,2.8,4.2,1.2,1.0,0.2,0.6,2.8,13.2,0,0,-5.2
1486,Anthony Bennett,2016,October,2,14.8,8.0,2.5,8.0,0.313,1.5,5.0,0.3,1.5,2.0,0.75,0.0,1.0,1.0,1.5,0.5,1.0,0.0,1.5,14.0,0,0,-10.0
1486,Anthony Bennett,2016,November,8,9.2,4.6,1.5,3.4,0.444,0.5,1.9,0.267,1.1,1.8,0.643,0.9,2.1,3.0,0.4,0.3,0.1,0.0,0.3,8.9,0,0,-0.5
1486,Anthony Bennett,2016,December,12,13.2,4.8,1.6,3.9,0.404,0.4,1.8,0.227,1.2,1.5,0.778,1.5,2.8,4.3,0.5,0.8,0.2,0.3,1.1,11.1,0,0,-3.7
1486,Anthony Bennett,2016,January,1,3.4,5.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.2,0,0,0.0
1487,Ben Bentil,2016,March,3,3.3,0.0,0.0,1.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.3,0.0,0.0,0.3,0.5,0,0,-4.0
1488,Davis Bertans,2016,October,3,11.0,4.7,1.7,3.0,0.556,1.3,2.0,0.667,0.0,0.0,0.0,0.7,1.0,1.7,0.0,0.7,0.0,1.0,1.0,9.0,0,0,3.7
1488,Davis Bertans,2016,November,13,11.8,3.5,1.2,2.7,0.457,0.8,2.1,0.407,0.2,0.3,0.75,0.2,0.8,1.1,0.4,0.2,0.1,0.5,0.8,6.8,0,0,0.2
1488,Davis Bertans,2016,December,11,7.1,0.8,0.2,1.4,0.133,0.1,1.2,0.077,0.4,0.5,0.8,0.2,0.8,1.0,0.7,0.4,0.4,0.2,1.1,4.4,0,0,2.1
1488,Davis Bertans,2016,January,13,13.2,7.2,2.3,4.2,0.545,1.5,3.2,0.476,1.1,1.3,0.824,0.2,1.4,1.5,1.2,0.4,0.3,0.5,1.4,13.0,0,0,3.2
1488,Davis Bertans,2016,February,9,14.3,4.9,1.8,4.7,0.381,1.0,2.9,0.346,0.3,0.4,0.75,0.7,1.2,1.9,0.9,0.8,0.6,0.2,1.2,10.0,0,0,4.0
1488,Davis Bertans,2016,March,12,10.1,3.6,1.3,3.0,0.417,0.8,2.1,0.4,0.3,0.3,1.0,0.3,1.3,1.6,0.5,0.6,0.2,0.4,1.0,7.4,0,0,-0.8
1488,Davis Bertans,2016,April,6,20.5,8.8,3.2,7.0,0.452,2.3,5.7,0.412,0.2,0.2,1.0,0.7,1.3,2.0,0.7,0.7,0.7,0.5,1.3,15.1,0,0,2.2
1489,Patrick Beverley,2016,November,7,28.3,7.0,2.7,6.0,0.452,1.0,2.4,0.412,0.6,0.9,0.667,1.6,2.6,4.1,3.9,1.1,1.0,0.7,3.6,21.8,1,0,5.1
1489,Patrick Beverley,2016,December,15,31.8,10.1,3.7,8.7,0.427,1.9,4.9,0.397,0.7,0.9,0.846,2.0,5.2,7.2,4.7,1.5,1.7,0.3,3.2,30.2,2,0,10.2
1489,Patrick Beverley,2016,January,16,31.6,9.3,3.5,8.3,0.424,1.6,4.3,0.362,0.7,0.8,0.846,0.8,4.1,4.9,4.5,1.4,1.5,0.5,3.4,26.5,0,0,-0.3
1489,Patrick Beverley,2016,February,9,27.7,10.4,3.7,8.4,0.434,1.7,4.6,0.366,1.4,1.8,0.813,0.8,5.0,5.8,4.6,1.7,2.1,0.1,3.1,29.2,0,0,9.0
1489,Patrick Beverley,2016,March,15,31.3,9.1,2.7,7.7,0.353,1.7,4.4,0.394,1.9,2.2,0.848,1.5,3.9,5.3,3.0,1.7,1.1,0.3,3.3,22.7,2,0,5.1
1489,Patrick Beverley,2016,April,5,31.7,12.0,4.6,9.2,0.5,1.6,4.4,0.364,1.2,2.8,0.429,2.4,6.6,9.0,5.2,1.2,1.4,0.2,3.4,34.2,1,0,2.6
1490,Bismack Biyombo,2016,October,2,21.0,2.5,1.0,4.0,0.25,0.0,0.0,0.0,0.5,2.0,0.25,4.0,2.0,6.0,0.0,2.0,0.0,1.0,2.0,10.7,0,0,-9.0
1490,Bismack Biyombo,2016,November,15,24.8,5.7,2.0,4.4,0.455,0.0,0.0,0.0,1.7,3.0,0.556,2.1,5.8,7.9,1.0,1.3,0.3,1.6,2.5,21.2,2,0,-2.9
1490,Bismack Biyombo,2016,December,16,28.3,7.4,2.8,4.8,0.579,0.0,0.0,0.0,1.9,4.4,0.437,2.3,6.4,8.7,1.4,1.3,0.3,1.6,2.6,24.1,2,0,-1.5
1490,Bismack Biyombo,2016,January,16,19.6,5.8,2.4,4.1,0.591,0.0,0.0,0.0,0.9,2.0,0.469,1.3,5.0,6.3,0.8,1.1,0.4,0.7,2.1,16.8,3,0,-6.4
1490,Bismack Biyombo,2016,February,10,17.9,5.0,1.7,3.2,0.531,0.0,0.0,0.0,1.6,2.4,0.667,1.8,3.5,5.3,0.8,1.4,0.3,1.4,2.9,16.3,0,0,-5.2
1490,Bismack Biyombo,2016,March,16,22.0,6.6,2.4,4.8,0.513,0.0,0.0,0.0,1.8,2.8,0.622,2.3,5.1,7.4,0.8,1.0,0.2,0.7,2.8,18.3,3,0,-3.8
1490,Bismack Biyombo,2016,April,6,13.7,4.2,1.3,2.5,0.533,0.0,0.0,0.0,1.5,2.2,0.692,1.2,3.2,4.3,0.7,0.7,0.5,0.7,2.2,13.2,0,0,-7.5
1491,Nemanja Bjelica,2016,October,2,14.0,2.0,0.5,3.5,0.143,0.0,2.0,0.0,1.0,2.0,0.5,0.0,1.5,1.5,0.5,1.0,0.0,1.0,3.0,6.6,0,0,-2.0
1491,Nemanja Bjelica,2016,November,16,17.3,6.6,2.3,5.8,0.391,1.2,3.4,0.345,0.9,1.1,0.833,0.6,3.1,3.6,1.1,1.1,0.9,0.2,2.2,14.8,0,0,0.1
1491,Nemanja Bjelica,2016,December,13,15.8,6.0,2.4,5.4,0.443,1.0,2.9,0.342,0.2,0.3,0.75,0.7,2.2,2.9,1.4,0.6,0.4,0.1,1.7,12.4,0,0,-0.5
1491,Nemanja Bjelica,2016,January,15,18.4,5.3,1.9,4.5,0.412,0.5,2.4,0.194,1.1,1.3,0.842,0.6,2.3,2.9,0.8,0.7,0.5,0.3,2.5,11.5,0,0,-2.7
1491,Nemanja Bjelica,2016,February,12,18.8,6.2,2.6,5.4,0.477,0.9,2.2,0.423,0.1,0.4,0.2,1.3,3.1,4.3,1.3,1.3,0.8,0.5,2.6,15.7,1,0,1.3
1491,Nemanja Bjelica,2016,March,7,25.4,8.9,3.4,7.7,0.444,0.9,2.6,0.333,1.1,1.6,0.727,2.1,4.9,7.0,2.3,0.7,0.6,0.6,3.1,23.4,2,0,2.9
1492,Tarik Black,2016,October,3,10.9,4.7,2.0,3.3,0.6,0.0,0.0,0.0,0.7,0.7,1.0,2.0,3.0,5.0,0.0,0.7,0.3,0.0,2.7,11.0,0,0,2.3
1492,Tarik Black,2016,November,17,16.2,6.1,2.2,4.4,0.514,0.0,0.1,0.0,1.6,2.1,0.8,2.1,3.1,5.2,0.7,0.6,0.3,0.8,2.4,16.1,0,0,1.2
1492,Tarik Black,2016,December,4,12.4,4.3,1.8,4.5,0.389,0.0,0.0,0.0,0.8,1.3,0.6,3.0,1.5,4.5,0.5,1.0,0.5,0.0,2.3,10.9,0,0,-4.8
1492,Tarik Black,2016,January,15,17.2,6.1,2.3,4.4,0.53,0.0,0.0,0.0,1.4,2.0,0.7,2.3,3.3,5.5,0.6,0.8,0.5,0.5,2.9,15.6,1,0,-1.5
1492,Tarik Black,2016,February,10,17.6,6.3,2.6,4.9,0.531,0.1,0.1,1.0,1.0,1.6,0.625,2.3,3.2,5.5,1.1,1.6,0.4,0.7,3.4,16.3,1,0,1.8
1492,Tarik Black,2016,March,12,14.5,4.7,1.9,4.1,0.469,0.0,0.0,0.0,0.8,1.1,0.769,2.3,2.0,4.3,0.2,0.9,0.3,0.6,2.0,12.0,0,0,-7.2
1492,Tarik Black,2016,April,6,20.7,6.3,2.5,4.7,0.536,0.0,0.0,0.0,1.3,1.3,1.0,1.0,4.3,5.3,0.5,0.3,1.0,1.5,2.2,20.7,0,0,5.5
1493,Eric Bledsoe,2016,October,4,33.7,16.5,5.8,13.0,0.442,0.8,4.0,0.188,4.3,6.5,0.654,0.3,5.8,6.0,5.5,2.0,1.3,0.0,3.3,33.7,0,0,-6.5
1493,Eric Bledsoe,2016,November,15,32.1,19.5,6.7,15.3,0.437,1.3,4.1,0.311,4.9,5.8,0.839,1.3,4.7,5.9,5.3,3.5,1.3,0.4,2.9,36.0,2,0,-3.8
1493,Eric Bledsoe,2016,December,15,31.9,21.3,7.5,16.1,0.467,1.6,5.1,0.312,4.7,5.5,0.854,0.7,3.3,4.0,5.9,3.0,1.7,0.7,2.4,39.0,2,0,-5.3
1493,Eric Bledsoe,2016,January,14,35.8,24.4,7.4,17.3,0.43,1.9,5.3,0.365,7.6,8.6,0.883,0.9,3.9,4.9,7.6,3.3,1.4,0.4,2.6,43.7,2,0,-1.9
1493,Eric Bledsoe,2016,February,11,33.7,21.5,6.3,15.0,0.418,1.7,4.6,0.373,7.3,8.5,0.86,0.6,4.0,4.6,7.1,4.0,1.2,0.5,2.0,38.7,1,1,-2.1
1493,Eric Bledsoe,2016,March,7,29.9,19.1,5.7,14.9,0.385,1.7,4.4,0.387,6.0,7.1,0.84,0.1,3.9,4.0,6.1,4.1,1.4,0.6,1.7,35.0,0,0,4.0
1494,Bojan Bogdanovic,2016,October,4,25.8,16.5,6.0,12.3,0.49,1.8,5.0,0.35,2.8,3.0,0.917,1.5,2.8,4.3,0.5,1.3,0.3,0.3,2.3,22.6,0,0,1.5
1494,Bojan Bogdanovic,2016,November,13,28.0,13.5,4.5,10.2,0.439,1.5,4.8,0.317,3.0,3.5,0.867,0.2,3.2,3.4,1.5,1.6,0.5,0.0,1.4,19.8,0,0,-3.8
1494,Bojan Bogdanovic,2016,December,15,26.3,14.5,4.9,11.3,0.429,1.9,4.9,0.384,2.9,3.5,0.83,0.5,2.3,2.7,1.6,1.1,0.3,0.1,2.2,20.3,0,0,-9.5
1494,Bojan Bogdanovic,2016,January,16,26.0,13.6,4.8,11.0,0.438,2.0,5.0,0.4,2.0,2.1,0.941,0.1,3.5,3.6,2.1,2.0,0.6,0.1,1.6,20.9,0,0,-7.8
1494,Bojan Bogdanovic,2016,February,10,28.0,13.9,4.8,11.1,0.432,1.8,5.6,0.321,2.5,2.8,0.893,0.7,3.7,4.4,1.3,2.3,0.5,0.2,1.9,20.9,0,0,-0.3
1494,Bojan Bogdanovic,2016,March,17,23.0,13.9,4.5,9.4,0.478,1.7,4.5,0.382,3.3,3.6,0.918,0.5,2.6,3.1,0.8,1.5,0.3,0.1,1.9,18.6,0,0,4.5
1494,Bojan Bogdanovic,2016,April,6,22.4,10.0,3.3,8.0,0.417,1.7,4.0,0.417,1.7,1.7,1.0,0.5,2.8,3.3,0.8,1.3,0.3,0.0,1.5,14.9,0,0,-4.3
1495,Andrew Bogut,2016,October,3,24.8,5.3,2.7,5.3,0.5,0.0,0.0,0.0,0.0,1.3,0.0,2.7,8.3,11.0,2.0,1.7,0.3,0.3,3.0,21.9,0,0,-1.7
1495,Andrew Bogut,2016,November,11,26.6,3.4,1.5,3.6,0.425,0.0,0.1,0.0,0.3,0.6,0.429,2.9,7.7,10.6,2.5,1.9,0.6,1.1,3.7,23.2,0,0,-2.1
1495,Andrew Bogut,2016,December,4,16.2,2.5,1.3,1.8,0.714,0.0,0.0,0.0,0.0,0.0,0.0,1.5,6.0,7.5,1.3,1.8,0.5,1.0,2.8,16.1,0,0,4.0
1495,Andrew Bogut,2016,January,7,19.0,1.7,0.9,2.0,0.429,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3,4.3,1.3,1.1,0.3,1.0,2.7,11.5,0,0,-2.6
1495,Andrew Bogut,2016,February,1,17.6,4.0,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,8.0,1.0,2.0,1.0,1.0,4.0,19.1,0,0,-2.0
1495,Andrew Bogut,2016,March,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,-2.0
1496,Joel Bolomboy,2016,October,1,4.1,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,8.7,0,0,7.0
1496,Joel Bolomboy,2016,November,6,1.8,0.3,0.2,0.3,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.2,1.2,0.0,0.2,0.0,0.2,0.2,2.1,0,0,-2.5
1496,Joel Bolomboy,2016,December,2,2.7,1.5,0.5,1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,2.7,0,0,3.0
1496,Joel Bolomboy,2016,March,1,14.5,8.0,4.0,7.0,0.571,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,9.7,0,0,7.0
1496,Joel Bolomboy,2016,April,2,8.8,3.0,1.0,2.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,1.5,1.5,3.0,0.0,0.0,0.0,0.5,0.0,8.1,0,0,3.5
1497,Devin Booker,2016,October,3,32.2,15.3,6.3,16.3,0.388,1.0,5.0,0.2,1.7,3.3,0.5,0.7,2.0,2.7,2.0,2.3,0.0,0.3,2.7,20.2,0,0,-5.3
1497,Devin Booker,2016,November,15,33.6,19.9,7.2,17.1,0.42,1.8,4.9,0.37,3.7,4.3,0.846,0.3,2.3,2.6,2.7,2.3,1.1,0.3,3.0,29.1,0,0,-3.7
1497,Devin Booker,2016,December,15,32.9,18.5,6.7,17.3,0.39,1.5,5.1,0.303,3.5,4.1,0.855,0.6,2.7,3.3,4.0,2.7,1.0,0.1,3.3,29.2,0,0,-4.0
1497,Devin Booker,2016,January,14,37.9,25.4,8.7,18.8,0.464,2.3,5.1,0.444,5.6,6.8,0.832,0.8,1.9,2.6,3.0,3.9,0.9,0.2,3.3,32.4,0,0,1.0
1497,Devin Booker,2016,February,12,34.8,21.5,7.5,17.3,0.433,2.2,5.2,0.419,4.3,5.4,0.8,0.6,2.2,2.8,3.0,2.8,0.7,0.6,3.3,30.2,0,0,-3.6
1497,Devin Booker,2016,March,14,35.9,25.3,8.6,20.0,0.432,1.9,5.5,0.351,6.1,7.0,0.867,0.7,3.9,4.6,4.0,3.6,0.9,0.2,3.0,36.4,0,0,-5.6
1497,Devin Booker,2016,April,5,36.7,27.4,9.0,23.0,0.391,1.8,6.0,0.3,7.6,9.2,0.826,0.4,3.2,3.6,5.6,4.0,1.6,0.0,2.6,40.9,0,0,2.8
1498,Trevor Booker,2016,October,4,25.3,9.3,3.8,7.8,0.484,0.0,1.8,0.0,1.8,2.0,0.875,1.5,8.5,10.0,2.0,0.8,2.0,0.5,1.5,31.0,2,0,0.5
1498,Trevor Booker,2016,November,13,28.3,10.8,4.7,8.5,0.555,0.4,0.9,0.417,1.1,1.5,0.737,2.2,5.8,7.9,2.5,1.6,2.1,0.6,2.6,30.6,5,0,-5.8
1498,Trevor Booker,2016,December,13,27.3,8.6,3.5,7.2,0.479,0.4,1.0,0.385,1.3,2.3,0.567,2.5,7.2,9.8,2.3,2.7,1.0,0.3,1.8,25.0,3,0,-6.9
1498,Trevor Booker,2016,January,13,24.6,10.2,4.5,8.2,0.542,0.3,1.2,0.25,1.0,1.5,0.684,1.8,5.9,7.7,1.8,1.5,0.7,0.5,2.4,24.1,2,0,-13.4
1498,Trevor Booker,2016,February,10,23.9,12.5,5.6,10.0,0.56,0.1,0.9,0.111,1.2,1.9,0.632,2.1,6.4,8.5,2.1,1.9,0.7,0.2,2.0,26.7,4,0,-2.5
1498,Trevor Booker,2016,March,14,20.3,8.1,3.4,7.9,0.436,0.6,1.0,0.571,0.7,1.0,0.714,1.9,4.6,6.6,1.4,1.9,0.4,0.4,2.1,18.5,0,0,-0.1
1498,Trevor Booker,2016,April,4,21.5,11.8,5.5,9.8,0.564,0.5,1.8,0.286,0.3,0.3,1.0,1.3,4.8,6.0,1.0,0.8,1.5,0.0,2.0,24.2,0,0,7.3
1499,Avery Bradley,2016,October,3,36.7,21.3,8.0,15.3,0.522,4.0,6.0,0.667,1.3,2.0,0.667,2.0,6.7,8.7,5.0,2.0,0.7,0.3,3.3,40.2,1,0,1.3
1499,Avery Bradley,2016,November,15,35.8,17.0,7.0,15.5,0.453,1.9,5.2,0.359,1.1,1.5,0.773,1.1,6.5,7.6,2.3,1.7,1.1,0.3,2.5,31.9,6,0,-1.9
1499,Avery Bradley,2016,December,15,33.7,18.1,7.4,14.7,0.502,1.8,4.6,0.391,1.5,2.1,0.742,1.0,5.2,6.2,2.1,1.9,1.7,0.2,2.9,32.6,2,0,-0.3
1499,Avery Bradley,2016,January,3,35.0,15.0,5.3,13.3,0.4,3.0,7.0,0.429,1.3,1.3,1.0,0.7,4.3,5.0,2.3,1.7,1.0,0.0,2.0,25.8,0,0,10.3
1499,Avery Bradley,2016,February,1,15.0,6.0,2.0,4.0,0.5,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,15.0,0,0,-2.0
1499,Avery Bradley,2016,March,13,30.5,14.6,5.9,13.2,0.448,1.8,4.8,0.371,1.0,1.5,0.65,1.4,3.4,4.8,2.0,1.6,1.1,0.2,1.9,25.4,1,0,6.5
1499,Avery Bradley,2016,April,5,33.3,12.4,4.8,12.0,0.4,1.4,5.2,0.269,1.4,2.0,0.7,1.4,3.4,4.8,1.8,0.6,0.8,0.2,3.2,23.3,0,0,-2.4
1500,Corey Brewer,2016,October,3,13.7,4.0,1.7,3.7,0.455,0.7,1.7,0.4,0.0,0.7,0.0,0.0,1.3,1.3,1.0,0.3,0.0,0.0,2.3,6.8,0,0,5.3
1500,Corey Brewer,2016,November,15,15.3,4.6,1.7,4.0,0.433,0.3,1.7,0.2,0.8,1.0,0.8,0.6,1.9,2.5,0.9,0.7,0.5,0.3,1.8,10.4,0,0,1.0
1500,Corey Brewer,2016,December,17,14.0,3.4,1.3,3.2,0.4,0.4,1.4,0.25,0.5,0.7,0.667,0.3,1.2,1.5,0.9,0.5,0.6,0.2,1.6,8.6,0,0,5.9
1500,Corey Brewer,2016,January,17,17.7,4.1,1.6,4.4,0.378,0.4,1.8,0.233,0.4,0.5,0.778,0.3,1.8,2.1,1.2,0.8,0.7,0.3,1.6,10.6,0,0,-0.9
1500,Corey Brewer,2016,February,9,15.7,4.7,1.8,3.9,0.457,0.3,1.4,0.231,0.8,0.9,0.875,0.3,1.4,1.8,1.1,0.4,1.0,0.1,1.9,11.4,0,0,0.0
1500,Corey Brewer,2016,March,14,14.8,5.9,2.5,5.5,0.455,0.2,1.1,0.188,0.6,1.0,0.643,0.5,2.0,2.5,1.2,0.7,0.6,0.5,1.1,13.2,0,0,-6.2
1500,Corey Brewer,2016,April,7,17.5,5.4,2.1,5.1,0.417,0.1,0.7,0.2,1.0,1.1,0.875,0.4,1.6,2.0,2.4,1.1,2.0,0.0,1.6,16.3,0,0,6.0
1501,Malcolm Brogdon,2016,October,3,17.1,5.3,2.0,7.0,0.286,0.0,1.7,0.0,1.3,1.7,0.8,0.0,3.0,3.0,2.0,0.3,0.7,0.0,1.0,13.6,0,0,-6.7
1501,Malcolm Brogdon,2016,November,13,21.1,7.8,2.9,6.8,0.432,0.9,2.1,0.444,1.1,1.2,0.933,0.5,1.8,2.3,2.6,1.4,1.0,0.1,1.6,16.4,0,0,2.6
1501,Malcolm Brogdon,2016,December,16,25.4,9.1,3.6,7.0,0.518,1.1,2.3,0.5,0.8,0.9,0.8,0.4,2.2,2.6,4.8,1.8,1.1,0.1,1.9,21.0,1,1,4.2
1501,Malcolm Brogdon,2016,January,15,30.7,11.1,4.0,10.2,0.392,1.1,2.9,0.372,2.1,2.3,0.886,0.9,2.4,3.3,5.2,1.7,1.2,0.2,2.3,25.5,0,0,-1.3
1501,Malcolm Brogdon,2016,February,11,26.4,11.7,4.2,8.5,0.489,1.1,2.6,0.414,2.3,2.9,0.781,0.5,1.6,2.1,4.6,1.7,1.5,0.2,1.8,24.6,0,0,5.5
1501,Malcolm Brogdon,2016,March,15,30.1,12.7,5.0,10.1,0.497,1.2,3.2,0.375,1.5,1.6,0.958,0.8,2.6,3.4,4.4,1.3,1.1,0.3,2.1,26.1,1,0,-3.7
1501,Malcolm Brogdon,2016,April,2,24.3,8.0,3.5,8.0,0.438,1.0,2.5,0.4,0.0,0.0,0.0,1.5,3.0,4.5,3.0,1.5,0.5,0.5,0.0,19.4,0,0,10.0
1502,Aaron Brooks,2016,November,16,16.0,7.1,2.8,6.3,0.44,1.0,2.7,0.372,0.6,0.7,0.818,0.3,0.8,1.1,2.4,1.5,0.6,0.3,1.9,13.1,0,0,0.0
1502,Aaron Brooks,2016,December,15,13.2,3.9,1.3,3.9,0.339,0.5,1.7,0.269,0.8,0.8,1.0,0.4,0.9,1.3,2.3,0.9,0.5,0.1,1.4,9.8,0,0,0.1
