Date,Team,Acquired,Relinquised,Injury part,Descriptive Verb,##,MONTH,GP,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,PLUS_MINUS,&&,MONTH,GP,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,PLUS_MINUS
2016/12/16,Cavaliers,,Chris Andersen,knee/,torn/,##,November,5,9.8,2.0,0.6,2.8,0.214,0.0,0.6,0.0,0.8,0.8,1.0,1.4,2.4,3.8,0.8,1.0,0.2,0.4,1.6,8.6,0,0,-2.0,&&,December,5,10.0,2.0,0.6,1.0,0.6,0.0,0.0,0.0,0.8,1.2,0.667,0.2,1.8,2.0,0.0,0.0,0.6,0.8,2.0,8.6,0,0,2.8
2016/12/19,Clippers,,Blake Griffin,knee/,surgery/,##,November,15,33.1,20.9,7.7,15.6,0.491,0.1,0.9,0.154,5.5,7.2,0.759,1.7,6.5,8.2,4.9,1.6,1.1,0.5,2.3,41.3,5,0,12.7,&&,December,8,35.0,21.4,8.9,19.0,0.467,0.1,0.5,0.25,3.5,5.3,0.667,2.4,6.8,9.1,5.3,3.9,0.6,0.4,2.8,39.3,3,0,4.3
2016/12/19,Rockets,,Clint Capela,fibula/leg/,fracture/,##,November,15,26.5,13.0,5.9,9.1,0.642,0.0,0.0,0.0,1.3,2.3,0.543,2.8,5.6,8.4,0.9,1.1,0.3,2.0,2.8,30.3,5,0,1.6,&&,December,10,21.2,11.2,5.1,7.6,0.671,0.0,0.0,0.0,1.0,2.5,0.4,1.8,5.2,7.0,1.0,1.6,0.4,0.9,2.8,23.4,1,0,1.1
2017/1/3,Pelicans,,Quincy Pondexter,knee/,surgery/,##,December,4,5.0,0.0,0.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.3,0.8,1.0,0.3,0.5,0.0,0.0,0.3,1.1,0,0,-3.3,&&,January,5,4.4,0.4,0.2,0.6,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.4,0.0,0.2,0.0,0.4,2.6,0,0,-0.2
2017/1/16,Knicks,,Lance Thomas,orbital/,fracture/,##,December,14,15.9,5.0,1.6,4.4,0.371,0.8,2.0,0.393,0.9,1.0,0.929,0.3,1.0,1.3,0.3,0.4,0.3,0.1,1.3,7.8,0,0,-4.3,&&,January,8,20.5,5.4,2.0,5.1,0.39,0.9,1.6,0.538,0.5,0.8,0.667,1.0,1.4,2.4,1.1,0.6,0.6,0.0,2.6,11.2,0,0,-2.4
2017/1/17,Clippers,,Chris Paul,thumb/ligament/,surgery/torn/,##,December,12,31.4,17.4,6.3,12.8,0.487,1.8,4.9,0.373,3.1,3.7,0.841,0.8,4.7,5.4,10.6,2.1,1.4,0.0,2.9,42.0,7,0,7.8,&&,January,5,27.5,15.8,5.2,9.8,0.531,1.4,3.8,0.368,4.0,4.6,0.87,0.6,4.8,5.4,11.0,3.2,2.4,0.0,2.2,42.8,3,0,14.8
2017/1/18,Kings,,Rudy Gay,Achilles/tendon/,torn/,##,December,7,31.0,15.9,5.9,14.0,0.418,1.1,4.6,0.25,3.0,3.3,0.913,0.7,5.6,6.3,2.7,2.3,1.7,0.3,2.1,31.2,0,0,4.4,&&,January,6,34.4,19.7,6.8,15.0,0.456,2.0,4.3,0.462,4.0,4.5,0.889,2.2,4.3,6.5,2.0,3.2,1.5,1.7,3.3,36.8,2,0,0.3
2017/1/19,Kings,,Rudy Gay,Achilles/tendon/,surgery/torn/,##,December,7,31.0,15.9,5.9,14.0,0.418,1.1,4.6,0.25,3.0,3.3,0.913,0.7,5.6,6.3,2.7,2.3,1.7,0.3,2.1,31.2,0,0,4.4,&&,January,6,34.4,19.7,6.8,15.0,0.456,2.0,4.3,0.462,4.0,4.5,0.889,2.2,4.3,6.5,2.0,3.2,1.5,1.7,3.3,36.8,2,0,0.3
2017/1/20,Spurs,,Pau Gasol,finger/,surgery/fracture/,##,December,13,27.5,14.2,5.7,10.8,0.525,0.8,1.5,0.526,2.0,3.1,0.65,2.2,7.0,9.2,2.5,1.4,0.5,1.1,1.5,32.3,5,0,3.5,&&,January,8,26.3,9.9,3.8,6.9,0.545,0.4,0.6,0.6,2.0,3.3,0.615,1.1,6.6,7.8,3.1,1.3,0.3,1.3,2.0,27.1,0,0,9.4
2017/1/24,Magic,,Jodie Meeks,thumb/,surgery/dislocate/,##,December,14,19.2,8.2,2.6,6.8,0.389,1.3,3.4,0.375,1.6,1.9,0.885,0.1,1.9,2.0,1.2,0.4,1.2,0.0,0.9,15.7,0,0,-0.1,&&,January,10,25.1,9.9,3.3,7.3,0.452,1.8,4.1,0.439,1.5,1.6,0.938,0.1,2.5,2.6,2.0,1.8,1.1,0.2,1.6,18.1,0,0,-5.1
2017/1/26,Thunder,,Enes Kanter,arm/hand/,fracture/,##,December,14,22.7,15.1,5.5,9.9,0.554,0.1,0.6,0.111,4.0,5.4,0.737,2.6,3.6,6.3,1.3,1.8,0.4,0.8,2.1,26.2,2,0,2.1,&&,January,13,24.3,16.2,6.5,11.5,0.564,0.2,0.5,0.286,3.2,3.8,0.837,3.5,4.8,8.4,1.5,1.9,0.5,0.4,2.4,29.1,5,0,1.2
2017/1/27,Thunder,,Enes Kanter,arm/hand/,surgery/fracture/,##,December,14,22.7,15.1,5.5,9.9,0.554,0.1,0.6,0.111,4.0,5.4,0.737,2.6,3.6,6.3,1.3,1.8,0.4,0.8,2.1,26.2,2,0,2.1,&&,January,13,24.3,16.2,6.5,11.5,0.564,0.2,0.5,0.286,3.2,3.8,0.837,3.5,4.8,8.4,1.5,1.9,0.5,0.4,2.4,29.1,5,0,1.2
2017/1/30,76ers,,Joel Embiid,knee/,bruise/,##,December,10,27.3,19.8,6.5,14.5,0.448,1.1,3.7,0.297,5.7,7.3,0.781,2.0,4.8,6.8,2.3,3.4,1.1,2.4,3.7,38.5,2,0,-0.8,&&,January,9,26.6,23.4,7.0,14.9,0.47,1.1,3.4,0.323,8.3,10.4,0.798,2.0,7.1,9.1,2.8,3.8,1.1,2.6,3.8,45.8,3,0,9.3
2017/2/3,Hornets,,Ramon Sessions,knee/,torn/,##,January,15,15.9,6.3,2.0,5.2,0.385,0.5,1.1,0.471,1.7,2.0,0.867,0.1,1.3,1.4,1.9,1.0,0.5,0.0,0.7,11.2,0,0,-3.1,&&,February,1,7.7,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.5,0,0,1.0
2017/2/3,Timberwolves,,Zach LaVine,knee/,torn/,##,January,13,36.6,14.2,5.2,12.5,0.417,1.9,5.8,0.333,1.8,2.5,0.727,0.4,4.1,4.5,2.4,1.5,1.1,0.2,2.2,25.6,0,0,-1.3,&&,February,2,34.4,14.0,6.5,15.5,0.419,0.0,4.0,0.0,1.0,1.5,0.667,0.5,3.0,3.5,4.0,1.0,0.5,0.0,2.0,24.7,0,0,-14.5
2017/2/7,Blazers,,Evan Turner,hand/,fracture/,##,January,15,28.1,9.9,4.1,9.1,0.445,0.7,2.3,0.294,1.1,1.4,0.762,0.6,2.9,3.5,4.1,1.7,0.9,0.5,2.1,22.6,0,0,2.2,&&,February,3,26.9,14.3,6.0,11.7,0.514,0.7,3.0,0.222,1.7,1.7,1.0,0.3,2.7,3.0,3.0,2.7,0.7,0.0,1.0,21.8,0,0,-1.3
2017/2/8,,,Dragan Bender,ankle/,surgery/,##,January,10,13.2,2.6,0.9,3.2,0.281,0.6,2.2,0.273,0.2,0.2,1.0,0.6,1.6,2.2,0.5,0.9,0.1,0.5,2.1,6.9,0,0,-0.8,&&,February,1,13.5,5.0,2.0,6.0,0.333,1.0,3.0,0.333,0.0,0.0,0.0,3.0,2.0,5.0,2.0,0.0,0.0,0.0,1.0,14.0,0,0,1.0
2017/2/8,Blazers,,Evan Turner,hand/,surgery/fracture/,##,January,15,28.1,9.9,4.1,9.1,0.445,0.7,2.3,0.294,1.1,1.4,0.762,0.6,2.9,3.5,4.1,1.7,0.9,0.5,2.1,22.6,0,0,2.2,&&,February,3,26.9,14.3,6.0,11.7,0.514,0.7,3.0,0.222,1.7,1.7,1.0,0.3,2.7,3.0,3.0,2.7,0.7,0.0,1.0,21.8,0,0,-1.3
2017/2/8,Bucks,,Jabari Parker,knee/,torn/,##,January,15,35.9,19.5,7.3,16.2,0.453,1.5,4.1,0.361,3.4,4.7,0.729,1.6,5.2,6.8,3.7,2.3,0.7,0.6,2.7,35.0,1,0,-2.5,&&,February,4,29.4,19.0,7.3,13.3,0.547,0.5,2.8,0.182,4.0,5.0,0.8,1.0,6.0,7.0,2.0,2.5,1.0,0.8,2.5,33.2,1,0,-10.5
2017/2/8,Hornets,,Ramon Sessions,knee/,surgery/torn/,##,January,15,15.9,6.3,2.0,5.2,0.385,0.5,1.1,0.471,1.7,2.0,0.867,0.1,1.3,1.4,1.9,1.0,0.5,0.0,0.7,11.2,0,0,-3.1,&&,February,1,7.7,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.5,0,0,1.0
2017/2/9,Blazers,,Evan Turner,hand/,surgery/fracture/,##,January,15,28.1,9.9,4.1,9.1,0.445,0.7,2.3,0.294,1.1,1.4,0.762,0.6,2.9,3.5,4.1,1.7,0.9,0.5,2.1,22.6,0,0,2.2,&&,February,3,26.9,14.3,6.0,11.7,0.514,0.7,3.0,0.222,1.7,1.7,1.0,0.3,2.7,3.0,3.0,2.7,0.7,0.0,1.0,21.8,0,0,-1.3
2017/2/15,Bucks,,Jabari Parker,knee/,surgery/torn/,##,January,15,35.9,19.5,7.3,16.2,0.453,1.5,4.1,0.361,3.4,4.7,0.729,1.6,5.2,6.8,3.7,2.3,0.7,0.6,2.7,35.0,1,0,-2.5,&&,February,4,29.4,19.0,7.3,13.3,0.547,0.5,2.8,0.182,4.0,5.0,0.8,1.0,6.0,7.0,2.0,2.5,1.0,0.8,2.5,33.2,1,0,-10.5
2017/2/23,Pelicans,,Omri Casspi,thumb/,fracture/,##,January,3,13.6,2.0,0.7,2.3,0.286,0.0,0.3,0.0,0.7,1.3,0.5,1.0,4.3,5.3,0.7,0.0,0.7,0.0,1.0,11.4,0,0,3.0,&&,February,1,23.7,12.0,5.0,9.0,0.556,2.0,4.0,0.5,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,3.0,12.4,0,0,-12.0
2017/2/27,Knicks,,Joakim Noah,knee/,surgery/,##,January,15,23.0,4.7,2.0,4.1,0.484,0.0,0.0,0.0,0.7,1.6,0.417,4.3,5.5,9.7,2.1,1.3,0.7,0.8,3.3,22.5,1,0,-4.8,&&,February,2,9.7,3.5,1.5,2.0,0.75,0.0,0.0,0.0,0.5,1.0,0.5,1.5,3.0,4.5,0.0,1.0,0.0,0.0,0.5,7.9,0,0,-3.5
2017/2/27,Raptors,,Kyle Lowry,wrist/,surgery/,##,January,16,38.4,24.9,7.5,15.7,0.478,3.1,7.8,0.4,6.8,8.6,0.796,0.9,3.8,4.7,6.4,2.7,1.6,0.4,2.7,43.5,2,0,2.9,&&,February,8,38.6,20.9,6.9,16.6,0.414,3.4,9.5,0.355,3.8,4.4,0.857,0.4,4.4,4.8,6.4,2.5,0.9,0.3,3.5,37.0,1,1,-0.1
2017/3/1,Knicks,,Maurice Ndour,ankle/,sprained/,##,February,4,2.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.5,0.0,0.0,0.0,0.0,0.3,0.6,0,0,-0.3,&&,March,4,8.7,2.0,0.8,1.8,0.429,0.0,0.0,0.0,0.5,0.8,0.667,0.5,1.8,2.3,0.8,0.5,0.5,0.0,1.0,6.8,0,0,0.0
2017/3/8,Cavaliers,,Andrew Bogut,tibia/leg/,fracture/,##,February,1,17.6,4.0,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,8.0,1.0,2.0,1.0,1.0,4.0,19.1,0,0,-2.0,&&,March,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,-2.0
2017/3/9,Hornets,,Johnny O'Bryant III,ankle/,sprained/,##,February,7,6.6,2.9,1.0,2.1,0.467,0.3,0.4,0.667,0.6,0.6,1.0,0.7,0.9,1.6,0.3,0.4,0.0,0.1,0.6,5.2,0,0,-2.9,&&,March,4,8.6,4.5,2.0,3.8,0.533,0.3,0.8,0.333,0.3,0.5,0.5,1.0,1.0,2.0,1.0,0.8,0.0,0.0,1.5,7.7,0,0,-1.5
2017/3/13,Grizzlies,,Chandler Parsons,knee/,torn/,##,February,9,22.3,5.3,1.8,5.9,0.302,0.6,2.2,0.25,1.2,1.6,0.786,0.0,3.3,3.3,1.9,1.0,0.6,0.2,2.1,13.5,0,0,0.4,&&,March,4,22.2,6.5,2.3,7.3,0.31,1.0,3.0,0.333,1.0,1.5,0.667,0.8,2.8,3.5,2.0,1.0,0.5,0.3,1.5,15.0,0,0,-7.3
2017/3/15,Bulls,,Dwyane Wade,elbow/,fracture/,##,February,7,30.6,21.1,8.4,16.7,0.504,0.9,2.0,0.429,3.4,4.3,0.8,0.7,5.7,6.4,5.4,1.6,0.7,0.9,1.7,40.1,1,0,2.3,&&,March,6,28.5,13.7,5.2,13.5,0.383,0.5,2.7,0.188,2.8,3.7,0.773,0.7,2.8,3.5,2.8,2.2,1.5,0.2,1.8,25.0,0,0,-12.5
2017/3/15,Suns,,Eric Bledsoe,knee/,injury/,##,February,11,33.7,21.5,6.3,15.0,0.418,1.7,4.6,0.373,7.3,8.5,0.86,0.6,4.0,4.6,7.1,4.0,1.2,0.5,2.0,38.7,1,1,-2.1,&&,March,7,29.9,19.1,5.7,14.9,0.385,1.7,4.4,0.387,6.0,7.1,0.84,0.1,3.9,4.0,6.1,4.1,1.4,0.6,1.7,35.0,0,0,4.0
2017/3/15,Timberwolves,,Nemanja Bjelica,foot/ankle/,injury/,##,February,12,18.8,6.2,2.6,5.4,0.477,0.9,2.2,0.423,0.1,0.4,0.2,1.3,3.1,4.3,1.3,1.3,0.8,0.5,2.6,15.7,1,0,1.3,&&,March,7,25.4,8.9,3.4,7.7,0.444,0.9,2.6,0.333,1.1,1.6,0.727,2.1,4.9,7.0,2.3,0.7,0.6,0.6,3.1,23.4,2,0,2.9
2017/3/17,Nets,,Joe Harris,shoulder/,sprained/,##,February,10,20.5,7.8,2.6,6.3,0.413,2.0,3.9,0.513,0.6,1.0,0.6,0.2,2.0,2.2,0.7,1.2,0.6,0.3,2.3,13.0,0,0,-5.4,&&,March,2,15.5,4.0,1.5,5.0,0.3,1.0,4.0,0.25,0.0,0.0,0.0,0.5,1.5,2.0,0.0,0.5,0.0,0.0,2.5,5.9,0,0,-4.5
2017/3/18,Heat,,Dion Waiters,ankle/,sprained/,##,February,8,31.9,18.4,7.0,15.0,0.467,2.4,5.5,0.432,2.0,2.6,0.762,0.5,3.4,3.9,5.9,3.0,1.6,0.9,1.9,36.3,2,0,10.8,&&,March,9,26.7,15.4,5.9,13.2,0.445,2.2,5.4,0.408,1.4,2.6,0.565,0.3,2.3,2.7,3.9,2.1,0.6,0.2,1.4,24.7,0,0,1.1
2017/3/21,Timberwolves,,Nemanja Bjelica,foot/,surgery/,##,February,12,18.8,6.2,2.6,5.4,0.477,0.9,2.2,0.423,0.1,0.4,0.2,1.3,3.1,4.3,1.3,1.3,0.8,0.5,2.6,15.7,1,0,1.3,&&,March,7,25.4,8.9,3.4,7.7,0.444,0.9,2.6,0.333,1.1,1.6,0.727,2.1,4.9,7.0,2.3,0.7,0.6,0.6,3.1,23.4,2,0,2.9
2017/3/23,Knicks,,Lance Thomas,hip/,sore/,##,February,5,25.8,7.4,2.4,5.0,0.48,0.8,1.4,0.571,1.8,2.4,0.75,0.8,3.8,4.6,1.0,0.8,0.2,0.2,3.2,14.8,0,0,-6.4,&&,March,11,28.4,8.5,2.9,7.2,0.405,1.2,2.6,0.448,1.5,1.7,0.895,1.2,4.5,5.7,1.3,0.5,0.5,0.1,1.6,18.8,1,0,-4.0
2017/3/23,Pacers,,Glenn Robinson III,calf/,strained/,##,February,13,19.1,6.8,2.6,4.4,0.596,1.0,1.6,0.619,0.5,0.7,0.778,0.9,2.7,3.6,0.8,0.3,0.5,0.1,0.9,13.8,0,0,1.8,&&,March,11,15.8,5.1,1.8,4.0,0.455,0.6,1.9,0.333,0.8,1.2,0.692,0.5,2.6,3.2,0.5,0.3,0.9,0.3,0.5,12.9,0,0,-6.0
2017/3/24,76ers,,Jahlil Okafor,knee/,sore/,##,February,9,23.0,12.8,4.9,10.0,0.489,0.0,0.0,0.0,3.0,4.7,0.643,1.8,3.0,4.8,1.1,1.9,0.1,0.7,2.4,20.6,1,0,-10.4,&&,March,9,21.3,12.6,5.1,10.1,0.505,0.0,0.0,0.0,2.3,2.6,0.913,1.4,3.3,4.8,1.6,2.9,0.7,0.9,2.4,22.4,0,0,-3.0
2017/3/26,Suns,,Leandro Barbosa,hamstring/,sore/,##,February,12,15.5,6.4,2.5,6.3,0.395,0.4,1.5,0.278,1.0,1.2,0.857,0.2,1.3,1.5,1.2,0.8,0.3,0.3,1.2,10.7,0,0,-0.8,&&,March,11,19.8,9.0,3.5,8.5,0.409,0.6,2.5,0.25,1.5,1.5,0.941,0.5,1.8,2.3,1.2,1.5,0.7,0.1,1.9,14.5,0,0,-2.0
2017/3/28,76ers,,Sergio Rodriguez,hamstring/,strained/,##,February,12,17.1,6.8,2.6,7.2,0.36,1.3,3.3,0.41,0.3,0.3,0.75,0.0,1.9,1.9,3.7,1.5,0.4,0.0,1.4,14.3,0,0,0.5,&&,March,14,21.4,7.3,2.9,7.1,0.414,1.2,3.1,0.386,0.2,0.4,0.5,0.4,1.4,1.9,5.1,1.2,0.5,0.0,1.5,17.5,0,0,-0.9
2017/3/29,76ers,,Robert Covington,knee/,swelling/,##,February,9,33.9,16.8,5.8,13.4,0.43,2.8,7.1,0.391,2.4,3.1,0.786,1.7,6.0,7.7,1.6,1.8,3.1,0.8,3.1,38.2,2,0,-2.4,&&,March,14,32.3,15.5,5.1,12.0,0.423,2.1,6.1,0.353,3.2,3.6,0.882,1.2,5.9,7.1,1.2,2.0,1.5,1.6,3.1,33.0,3,0,-3.7
2017/3/30,76ers,,Robert Covington,knee/,torn/,##,February,9,33.9,16.8,5.8,13.4,0.43,2.8,7.1,0.391,2.4,3.1,0.786,1.7,6.0,7.7,1.6,1.8,3.1,0.8,3.1,38.2,2,0,-2.4,&&,March,14,32.3,15.5,5.1,12.0,0.423,2.1,6.1,0.353,3.2,3.6,0.882,1.2,5.9,7.1,1.2,2.0,1.5,1.6,3.1,33.0,3,0,-3.7
2017/3/31,Blazers,,Jusuf Nurkic,fibula/leg/,fracture/,##,February,8,21.4,8.8,3.5,7.0,0.5,0.0,0.0,0.0,1.8,3.0,0.583,2.3,3.6,5.9,2.3,1.8,1.0,0.6,2.6,22.3,1,0,2.9,&&,March,16,29.5,15.8,6.2,12.4,0.5,0.0,0.1,0.0,3.4,5.2,0.651,3.5,7.5,11.0,3.1,3.1,1.1,2.1,3.6,40.3,8,0,3.3
2017/3/31,Lakers,,Ivica Zubac,ankle/,sprained/,##,February,10,15.2,6.0,2.7,5.4,0.5,0.0,0.1,0.0,0.6,1.3,0.462,0.8,3.1,3.9,0.4,0.9,0.3,1.1,1.7,14.6,0,0,-7.6,&&,March,12,20.9,11.1,5.0,8.8,0.571,0.0,0.2,0.0,1.1,1.8,0.619,1.0,3.8,4.8,1.4,0.8,0.6,1.0,2.4,23.0,1,0,-1.6
2017/3/31,Mavericks,,Seth Curry,shoulder/,sore/,##,February,11,33.5,16.7,6.3,11.8,0.531,2.4,5.1,0.464,1.8,1.9,0.952,0.3,2.6,2.9,3.6,1.6,1.1,0.0,2.4,27.3,0,0,0.9,&&,March,15,30.1,14.6,5.3,10.7,0.494,2.1,5.1,0.416,1.9,2.1,0.906,0.2,2.2,2.4,2.3,1.3,0.9,0.1,1.5,22.5,0,0,-1.5
2017/4/3,Rockets,,Sam Dekker,hand/,fracture/,##,March,15,13.9,3.7,1.5,3.5,0.442,0.3,1.4,0.238,0.3,0.7,0.4,0.7,2.7,3.5,0.8,0.2,0.3,0.1,0.7,9.8,0,0,1.0,&&,April,1,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.4,0,0,-3.0
2017/4/5,Heat,,Luke Babbitt,hip/,strained/,##,March,16,16.0,5.1,1.8,4.1,0.424,1.6,3.6,0.431,0.0,0.0,0.0,0.0,1.8,1.8,0.7,0.4,0.3,0.2,1.9,9.1,0,0,-0.2,&&,April,1,12.6,8.0,3.0,4.0,0.75,2.0,3.0,0.667,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,14.9,0,0,4.0
2017/4/6,Nuggets,,Jameer Nelson,calf/,strained/,##,March,14,30.4,8.9,3.3,7.9,0.414,1.4,3.9,0.37,0.9,1.3,0.667,0.4,2.8,3.1,6.1,1.5,0.7,0.1,2.1,22.8,1,0,2.5,&&,April,1,32.3,8.0,3.0,9.0,0.333,2.0,6.0,0.333,0.0,0.0,0.0,0.0,2.0,2.0,5.0,3.0,0.0,0.0,4.0,14.9,0,0,-1.0
2017/4/6,Pelicans,,DeMarcus Cousins,Achilles/,tendinitis/,##,March,12,34.0,24.0,8.5,19.4,0.438,2.3,5.8,0.406,4.7,6.4,0.727,1.9,9.8,11.8,3.3,3.7,1.3,1.1,4.3,46.7,7,0,2.7,&&,April,2,38.9,28.0,9.0,19.0,0.474,2.5,7.0,0.357,7.5,8.0,0.938,3.0,13.0,16.0,6.0,4.5,0.5,1.0,5.5,56.2,2,0,-1.0
2017/4/6,Knicks,,Kristaps Porzingis,back/,sore/,##,March,15,33.4,18.4,7.0,15.5,0.451,1.3,4.5,0.279,3.1,3.9,0.81,1.9,6.2,8.1,2.1,1.9,0.7,2.1,3.6,37.7,3,0,-2.2,&&,April,1,27.6,14.0,6.0,10.0,0.6,0.0,0.0,0.0,2.0,4.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,18.2,0,0,-18.0
2017/4/8,Hornets,,Marco Belinelli,finger/,strained/,##,March,16,23.9,10.7,3.3,8.1,0.403,1.1,3.4,0.333,3.1,3.4,0.907,0.2,1.5,1.7,2.2,0.8,0.5,0.1,1.0,16.9,0,0,1.2,&&,April,3,16.7,7.7,2.7,5.7,0.471,0.7,2.7,0.25,1.7,1.7,1.0,0.0,2.7,2.7,1.7,1.3,0.7,0.0,1.0,14.0,0,0,0.3
2017/4/8,Pelicans,,Anthony Davis,knee/,sore/,##,March,16,35.7,26.8,9.7,18.6,0.52,0.5,1.8,0.286,6.9,8.5,0.809,2.4,10.1,12.6,2.1,2.0,1.3,1.7,1.8,51.7,12,0,8.6,&&,April,3,34.9,32.0,12.3,25.7,0.481,1.0,4.0,0.25,6.3,7.3,0.864,2.0,5.3,7.3,0.7,1.3,1.7,1.7,2.3,50.5,1,0,0.3
2017/4/8,Pelicans,,E'Twaun Moore,ankle/,sprained/,##,March,16,26.8,9.6,3.9,8.6,0.46,0.9,2.9,0.304,0.9,1.1,0.778,0.3,1.5,1.8,2.5,0.6,0.4,0.4,1.8,17.2,0,0,3.1,&&,April,4,20.4,8.0,3.0,6.3,0.48,0.8,2.3,0.333,1.3,1.8,0.714,0.5,1.5,2.0,2.3,0.5,0.8,0.5,0.5,17.0,0,0,-6.5
2017/4/9,Nets,,Quincy Acy,ankle/,sore/,##,March,16,19.7,7.6,2.3,5.4,0.414,1.3,3.1,0.42,1.8,2.5,0.7,0.3,3.6,3.9,0.9,0.7,0.6,0.4,2.2,16.1,0,0,-0.8,&&,April,4,15.0,2.5,1.0,4.5,0.222,0.5,2.5,0.2,0.0,0.0,0.0,0.5,2.8,3.3,0.5,0.8,0.3,0.3,1.8,7.9,0,0,2.8
2017/4/10,Hornets,,Kemba Walker,knee/,sore/,##,March,16,35.0,23.6,8.4,20.2,0.415,3.6,9.4,0.384,3.3,3.7,0.881,0.6,2.9,3.4,5.8,1.4,0.6,0.3,1.0,37.8,2,0,3.6,&&,April,4,35.1,26.8,9.0,20.3,0.444,4.3,11.0,0.386,4.5,5.5,0.818,0.0,2.8,2.8,5.3,2.3,1.8,0.3,2.0,41.7,0,0,-1.8
2017/4/10,Nuggets,,Emmanuel Mudiay,ankle/,sore/sprained/,##,March,5,9.1,4.6,1.8,4.2,0.429,0.6,1.4,0.429,0.4,0.4,1.0,0.0,1.4,1.4,1.0,0.8,0.0,0.0,0.6,7.0,0,0,0.2,&&,April,5,23.6,12.2,4.0,8.8,0.455,0.8,2.2,0.364,3.4,4.2,0.81,0.8,2.6,3.4,5.2,1.8,0.6,0.2,1.8,24.7,0,0,2.0
2017/4/10,Warriors,,Kevon Looney,hip/,strained/,##,March,7,5.6,0.9,0.4,2.1,0.2,0.0,0.1,0.0,0.0,0.3,0.0,0.9,0.7,1.6,0.6,0.4,0.1,0.1,0.3,4.0,0,0,-4.6,&&,April,1,4.3,2.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,4.6,0,0,-2.0
2017/4/11,Nuggets,,Kenneth Faried,back/,injury/,##,March,8,19.3,10.8,4.8,9.1,0.521,0.0,0.1,0.0,1.3,1.6,0.769,3.0,4.8,7.8,0.8,0.9,0.6,0.3,1.5,22.9,1,0,1.3,&&,April,4,15.8,6.3,2.8,5.5,0.5,0.0,0.0,0.0,0.8,1.3,0.6,0.8,2.5,3.3,1.5,0.5,0.8,0.5,2.0,15.7,0,0,-1.5
2017/4/12,76ers,,Dario Saric,heel/,sore/,##,March,17,31.7,18.4,6.8,15.6,0.434,1.6,4.9,0.333,3.2,4.1,0.783,1.2,5.8,7.0,3.4,3.1,0.8,0.7,2.9,33.1,2,0,-5.8,&&,April,5,22.8,12.2,4.2,10.4,0.404,1.0,4.4,0.227,2.8,3.8,0.737,1.4,4.6,6.0,2.2,3.0,1.4,0.4,1.8,25.1,0,0,-5.4
2017/4/12,Nuggets,,Gary Harris,knee/,sore/,##,March,15,34.5,16.5,6.1,11.3,0.541,2.1,4.7,0.437,2.2,2.5,0.868,0.7,1.9,2.7,2.9,1.5,1.4,0.1,1.7,27.1,0,0,-0.1,&&,April,6,36.0,15.2,5.8,11.3,0.515,1.7,4.7,0.357,1.8,2.7,0.688,1.2,3.5,4.7,5.0,1.5,1.2,0.0,1.7,30.3,0,0,4.7
2017/4/12,Pistons,,Beno Udrih,knee/,injury/,##,March,6,13.7,5.7,2.3,4.3,0.538,0.0,0.5,0.0,1.0,1.0,1.0,0.0,2.2,2.2,3.7,1.5,0.8,0.0,0.8,14.8,0,0,4.2,&&,April,3,19.4,7.7,3.3,7.0,0.476,0.3,0.3,1.0,0.7,0.7,1.0,0.3,1.7,2.0,6.0,1.3,0.3,0.0,1.3,18.7,0,0,5.7
